Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,Class
Image2808,0.26153198420805635,0.12769523299528832,0.3368607736092597,0.3349828712858502,0.026395507655783836,0.003308707510344214,0.01334728724262052,0.5326503795973133,0.3037564603530626,0.7161709483336367,0.07654586681429534,0.9567706002255405,0.0,0
Image2809,0.3932244646291758,0.1998120778389773,0.42920493692517436,0.28127246066624023,0.011745884199759159,0.0012603104962435165,0.01868936941014531,0.481116959308899,0.2515706774098806,0.6893087125343664,0.09060517478472306,0.94934873584659,0.0,0
Image2810,0.4417478810634734,0.34577977616868777,0.5746479338412234,0.03469880441088793,0.026680781662796076,0.0033462427204434975,0.03615288589585233,0.13761087989871315,0.02849042673074858,0.4901467437252376,0.1424607617452357,0.9360413304791138,0.0,1
Image2811,0.12813331124669877,0.08738233672899093,0.2733811725845526,0.23579638067350417,0.06449272545022047,0.010098558508445602,0.037112524732347975,0.4345280776476666,0.2085954204428878,0.6525380666674626,0.1276580616946336,0.8784009632856606,0.0,0
Image2812,0.2750407222329589,0.25649303687560454,0.49049418342358647,0.5373401914295096,0.04150024376052051,0.005521565243127702,0.02638340897797575,0.6990552837060029,0.5056143562735754,0.7254024064702712,0.10713485395026898,0.9791170938786888,0.0,0
Image2813,0.44287383930132695,0.3743956063889929,0.5992566246414524,0.2558105230061933,0.021961592163079004,0.0024798522773910626,0.026464395159933193,0.4560761855094974,0.22797602554578866,0.594942601665479,0.1307810165352008,0.9760046872218391,0.0,0
Image2814,0.5007918978861248,0.6932379448678153,0.8271249481705993,0.00390133709150585,0.040510837799190534,0.005619738001448921,0.03616849182317374,0.029034946341462732,0.003112573820861466,0.33884114445134317,0.19504361707392068,0.9671773288368084,0.0,1
Image2815,0.5558442156023672,0.8045619555298773,0.8935934090593518,0.0022205664685900767,0.040060256626322184,0.005554814806633991,0.03978330236311294,0.018129770475293003,0.001761736472762067,0.35379937032171294,0.19721604531297976,0.9760430754339038,0.0,1
Image2816,0.36210715698996165,0.6750406581409099,0.8157656023278079,0.010776936528428949,0.06343408074953452,0.009885054225007652,0.026871215806052486,0.0627345888301615,0.008669145768794852,0.33352440593616617,0.17652501634966078,0.9903393319573022,0.0,1
Image2817,0.32404360269825006,0.5911759625194069,0.7613203975147709,0.030278600714798876,0.06902325591287861,0.011217598088046142,0.032286535771016145,0.126443052666756,0.024879867016963878,0.33931207430796184,0.19650667695255897,0.9932324480962222,0.0,1
Image2818,0.18377828699741414,0.3669019352087106,0.5929056781837979,0.0008300541633926291,0.11162502460417609,0.022696377676979736,0.03384754653830794,0.007479159409643381,0.0006535325182275345,0.1865599504503234,0.24665354286165642,0.9589445558568075,0.0,1
Image2819,0.11734030902883222,0.2238796880594328,0.456166365270638,0.0023991849902751773,0.14430096851215377,0.033871680750737834,0.062582371243825,0.019269261513836768,0.0018926545328497972,0.19111436774391896,0.3365839126786501,0.8903427500133487,0.0,1
Image2820,0.24592869698057337,0.30484182349125993,0.5376035632867525,0.2051087079486094,0.059175223713611745,0.008754522079121762,0.06094708527730845,0.40122864365187594,0.18032490472288634,0.5782898924725043,0.18855254713825118,0.9511037809636176,0.0,0
Image2821,0.11069683332873205,0.2096893609484083,0.4404552381292972,0.001744264057214357,0.1483433828106471,0.035158951694864285,0.03105938696970995,0.014616469782177594,0.0013731180858648372,0.24419053252229736,0.202232864365797,0.9474972486232893,0.0,1
Image2822,0.37960437315369655,0.539929719006369,0.7261340623075729,0.015176616755020977,0.050651323107662245,0.007419503205232923,0.05705731707975349,0.07997509181405854,0.012319382290544051,0.3181215958029654,0.22142311931983769,0.9424357961053755,0.0,1
Image2823,0.41783127651546603,0.6348707472510199,0.7901361154801162,0.0028487419851305476,0.04908587208590947,0.007037477877209936,0.05103394111704844,0.02242438826261755,0.0022676116389664814,0.30779807678855664,0.22632184202644678,0.9464601509384831,0.0,1
Image2824,0.4278190368386664,0.6378904049184018,0.7920903793803902,0.0018082309567834251,0.04726330615983145,0.006682997149208391,0.0392892938140041,0.015156725986674842,0.0014314007995855948,0.3216437570564483,0.19667775213910396,0.9569744337260566,0.0,1
Image2825,0.24113497694707514,0.4112239153863536,0.6295860811488408,0.0023969819830826434,0.07962456943342666,0.013483002486407145,0.022088982845073078,0.019231503414444108,0.0018882781902508116,0.2881088705922854,0.16252015090842542,0.9570676006537449,0.0,1
Image2826,0.2629735972686197,0.4227140384493444,0.6387688333857376,0.0037505222600860344,0.07189829371443368,0.011708266461807226,0.019390240814615472,0.02787532911322855,0.0029585392905980947,0.313704661912351,0.14333746211139953,0.9675442810191583,0.0,1
Image2827,0.16958762412228642,0.30755513871534357,0.5401327820295099,0.009194892260927304,0.10476957268628079,0.020057702804006997,0.01749293298316442,0.055321783540886287,0.007267711587538921,0.377363912585573,0.13252651275353025,0.9470840795324507,0.0,1
Image2828,0.0780063130964543,0.1465647915414442,0.363102650303984,0.008356798196222365,0.1747753522930911,0.044612937481518074,0.011627592613672105,0.0516028380234324,0.006602688857659428,0.31340886964023296,0.13084681167400117,0.8946226849480294,0.0,1
Image2829,0.41450815825073856,0.36758655689271297,0.5934885686122152,0.19965191221427403,0.02445477327786825,0.0027617664309706677,0.04075410583063397,0.3947082643313838,0.17502797883727744,0.5880525913064157,0.14016437243954616,0.9456923437610758,0.0,0
Image2830,0.21331225900260473,0.2047015363186444,0.4348078136915032,0.20197323152762076,0.05361999722601577,0.007693551919838796,0.07348301609139192,0.39749083402499874,0.17727887676422208,0.5809600337662192,0.2009307785571873,0.8737202317333863,0.0,0
Image2831,0.14694514232075323,0.21069395610815356,0.4415845692723621,0.47106445999788776,0.1011984432625119,0.019498079464852974,0.09769466674946892,0.6483885855759349,0.43876099323841067,0.6428014747342623,0.19642785844923746,0.9371935351731753,0.0,1
Image2832,0.6820454064400965,0.6539980925266092,0.8024378261529457,0.15103009613630367,0.016407256857573417,0.0019655944813603997,0.06590761520952035,0.3358563728028647,0.13075634304633593,0.5307502296005018,0.16772958716140535,0.9346745438170307,0.0,1
Image2833,0.16543027525468681,0.27178336688080623,0.5058372177779132,0.002721869247621067,0.10271277348677754,0.019945349029054486,0.04136657199350892,0.021416195011179757,0.002145807091658473,0.32637078694059907,0.19582544605151525,0.8810455248592941,0.0,1
Image2834,0.5221929267551978,0.44872345332467556,0.6591059596905899,0.21115078279500263,0.0194432099763018,0.002165221866167487,0.061661372304546484,0.4083647019435868,0.18621159428596767,0.5328936126174363,0.20556393654262545,0.9257099219558311,0.0,0
Image2835,0.34275282294801473,0.30867745314338496,0.5411756966298498,0.1960413282903749,0.036828414527310054,0.004788182016192185,0.07881349108368506,0.3912332475374395,0.1722369358680007,0.49391857841310927,0.2564065632482179,0.8888391307154881,0.0,0
Image2836,0.13640245529757145,0.11233513110675947,0.31404167898126534,0.3345790137127812,0.08554421097536782,0.015722459884962445,0.055863432267438944,0.5327250182193308,0.3038355856858859,0.5717229403273126,0.2025415450643792,0.8874255140147098,0.0,0
Image2837,0.38498614983941293,0.33996656007190834,0.5695261412490136,0.3985300514472206,0.028837111922842946,0.0036134444987727258,0.0314580525202804,0.5888120331998117,0.366190487447512,0.6757962526127331,0.11564794229794567,0.9712951306755295,0.0,0
Image2838,0.5461587660933365,0.6075123440298487,0.7722144297738588,0.0030628984947089844,0.031221306714131,0.0041273348945312215,0.03621524485867088,0.023672102134032834,0.002420941925368598,0.34873075115419805,0.17553216284629555,0.9313575518088584,0.0,1
Image2839,0.6646765688412813,0.6204582016420793,0.7807440181094325,0.011193986255743677,0.021573770718465314,0.0026850427604809945,0.03281970901417037,0.06433808177001335,0.008985589171147976,0.3759908458151564,0.17044690094470968,0.9512659117036613,0.0,1
Image2840,0.36658246137139555,0.4202770127099486,0.6368316982255747,0.0021422883372196715,0.043247931234253446,0.00595962561681302,0.022145513010717786,0.017473836251587348,0.0016874579496756177,0.3408808059837597,0.14399064236853784,0.9469401863754201,0.0,1
Image2841,0.333413857522801,0.24910788959913208,0.48292050478334553,0.1465654282360336,0.02715979789705008,0.003164343204173344,0.02738875481163112,0.32926143155375753,0.12619213612262437,0.5814259279286929,0.1104681034593872,0.942726177273769,0.0,0
Image2842,0.1635588930914849,0.13025727102913154,0.34053169026265695,0.18101194917996563,0.060041940746892224,0.009141511594053079,0.039329681896159416,0.3729718529621193,0.1579348418159118,0.5598609160377203,0.1547300823389502,0.9052420202660203,0.0,0
Image2843,0.49329808674526027,0.3518579783879139,0.5799575030597194,0.10070812812726873,0.02070263717984252,0.002645722734898953,0.041896987476076473,0.2646793417594661,0.08572306584324635,0.5143090963773307,0.1484754456667824,0.9199483726264175,0.0,1
Image2844,0.6724984585369449,0.44411140628709966,0.655543487535562,0.06464019898052292,0.010081355544248875,0.001138863978355057,0.034824559175656994,0.2028436211022005,0.05416278288974475,0.4787313212347173,0.14454126004670723,0.936906574767447,0.0,1
Image2845,0.6706137323652028,0.4433975295264209,0.6549904232179605,0.08780274396835763,0.009763724815475848,0.0011314746750360483,0.034354317433242375,0.24400649501196015,0.07438941938131732,0.4920178169122065,0.14587206449650514,0.9443292238468373,0.0,1
Image2846,0.3299319915702669,0.2374108957404391,0.47069239214324493,0.1983378294743732,0.026494168654320492,0.003148485636025736,0.04556664410770544,0.39341778624775375,0.17398890830355926,0.6110329890215555,0.13351934105930935,0.8939935554779943,0.0,0
Image2847,0.2680424799609805,0.19771001482492853,0.4267752220692789,0.4237825522149959,0.03860838625868971,0.005132548575336946,0.017980615835416144,0.6097815992371797,0.39098922555625787,0.7161323797303251,0.09020361767409504,0.9778328656750519,0.0,0
Image2848,0.023455546046032238,0.04582905786578484,0.18983842414868118,0.006352919089047362,0.36128500553858034,0.1593146805934139,0.07087306304259625,0.042005632251395426,0.0050040238994913154,0.12110373861679721,0.3775001315881421,0.8540659876740997,0.0,1
Image2849,0.24622502599781015,0.18693625557813798,0.4141153886014612,0.003909663307640311,0.05083035888092575,0.008324981882814761,0.03496323097176675,0.028826157240771276,0.003084657360390931,0.33538906569132976,0.19078978221742815,0.8737850413442443,0.0,1
Image2850,0.09668746491446023,0.1319617752111656,0.3429541198561669,0.0018709170361615604,0.1337576512090717,0.030189075081148292,0.06532786181702256,0.015547854012224548,0.0014739305638824362,0.21463287767586128,0.2660009629007184,0.8266886142626846,0.0,1
Image2851,0.08790066535987402,0.12036262115732096,0.32614779212077677,0.0019435570443518506,0.14438540816703999,0.03453348918696656,0.09083677636007338,0.016069360718376273,0.0015310748367574217,0.22690655487143532,0.29556366772678244,0.7652164355240645,0.0,1
Image2852,0.3664692673679192,0.21901229021694357,0.4508346910378931,0.2458922901127982,0.01801679958953361,0.001971137538315882,0.0263968718490325,0.4452816371118689,0.21816055504943105,0.6176254534907653,0.12000439553576936,0.9357704826972628,0.0,0
Image2853,0.22352686747098843,0.14217063382829237,0.35714898766082853,0.3197335585476485,0.038918236033820226,0.005142496190879462,0.03321211587138829,0.5182698925376427,0.28870266427434393,0.6369212151804786,0.14127878423499002,0.9099048072286635,0.0,0
Image2854,0.07742331796471666,0.05476167379089268,0.21022090277722666,0.56084837138958,0.099854559144613,0.019034123224478235,0.042383388876043766,0.7163743155973528,0.5295490175711695,0.7277071330433817,0.14500434286666933,0.8713977548629894,0.0,0
Image2855,0.16112798284604712,0.08673652599401985,0.27225716655813403,0.596658580518906,0.04255511983096142,0.005805424790270971,0.0123529009052191,0.7421397577693327,0.5661772248971804,0.7900094484391882,0.06618538749669017,0.9597215570976272,0.0,0
Image2856,0.27406983057710566,0.1252508333261513,0.33332421349913,0.25228494380422867,0.018626583114915017,0.0020997552621889373,0.01236643942745813,0.45191758464386195,0.22416923987678547,0.6581926513381949,0.07736097893994316,0.9490524658436135,0.0,0
Image2857,0.060108316538288,0.06538444368901176,0.23243788250914676,0.005590854382505636,0.1704336020983839,0.04656015795366527,0.02512103297981235,0.038188470223706146,0.004415258648457631,0.27327629598550396,0.1977064721694634,0.9407822036561542,0.0,1
Image2858,0.07743988294083548,0.10190711149494051,0.2976561383259265,0.0034049060325253852,0.15290333252649824,0.037364546887038434,0.027928524544519516,0.025759940698931998,0.0026839177409554186,0.2562500833755488,0.2075872862326345,0.9378180963111977,0.0,1
Image2859,0.09099187395893733,0.18933736927661707,0.41696762394091563,0.006793921505477829,0.17870577651250752,0.04735942506998074,0.04676739637930393,0.04432978343240914,0.005375629028083107,0.3329479042838378,0.24577732283669046,0.9443257740091924,0.0,1
Image2860,0.11127154597241014,0.2359453599827218,0.469139361566503,0.007158007959952334,0.16024039672610474,0.039630033954044894,0.06443020229133635,0.04603345586442547,0.005654336388400162,0.35967083093858065,0.261497521776901,0.9257115829263785,0.0,1
Image2861,0.09866651942243465,0.22481259246232982,0.4571816454296479,0.01270360025477911,0.17639248571123095,0.045771242772625,0.07927140330880177,0.0695793210067008,0.010052915182241712,0.39044069563052,0.28281365796691066,0.8686673563906102,0.0,1
Image2862,0.09637134995352618,0.21382272693228035,0.44508476855426343,0.021653865546546823,0.1781307209829683,0.046792514980518576,0.115149926114837,0.10042624993469959,0.017358176119595958,0.37503531462942796,0.2934626451840132,0.9180965354174373,0.0,1
Image2863,0.07816368036958302,0.17238421358853181,0.396425106814762,0.03141494554708816,0.19937348799253884,0.05614303064637989,0.1047586005939254,0.12826224377031673,0.025452373853628966,0.408238044308337,0.2835417985950151,0.9324061406048814,0.0,1
Image2864,0.04354702152526636,0.06540567471626163,0.232480431363478,0.013821239143101332,0.2196737513659478,0.06580066618014947,0.02365277568108544,0.07374387051547068,0.010937001570106152,0.321082365187614,0.17419624148496668,0.9108098541253797,0.0,1
Image2865,0.020971719904659368,0.02334934094892396,0.1275385167223329,0.008143684327470691,0.2917808590742929,0.1124801293528259,0.03371573563008804,0.0505984445776898,0.006427445155855247,0.23328476389746663,0.23915601564917344,0.8829177940343045,0.0,1
Image2866,0.24050688826923636,0.13754299602472053,0.3507794000280946,0.548815812865081,0.02952504849681329,0.0037397432565844874,0.015185626576953897,0.70702801952761,0.5165640495455847,0.8079443065574636,0.0651936677300391,0.9625430903439844,0.0,0
Image2867,0.3257051618306139,0.15529004108938385,0.3746674991974604,0.28633056198154616,0.015364849443407193,0.001722578824603166,0.013935264957797677,0.48626425609864,0.25656359204238866,0.6893352885927113,0.07454883808859873,0.9554115717002372,0.0,0
Image2868,0.36684934154220045,0.1676657390329094,0.39053082778161646,0.30581533014154916,0.011377907817798134,0.001322379232155133,0.015187385523507823,0.5052561104708678,0.2754073670404873,0.6788015873424907,0.08616016384128695,0.9509995939010585,0.0,0
Image2869,0.45087242207559114,0.19336064985114704,0.42170678343018053,0.09428468962832384,0.008359865055976294,0.0010262764548114468,0.015371666713389113,0.25253080795420907,0.07896755312174566,0.5843918396031581,0.08954865841127228,0.9279376288060401,0.0,1
Image2870,0.18941175929249165,0.13212486050248476,0.34318508004367926,0.020085647178692555,0.057282241302417596,0.009883823913012135,0.007371187059771682,0.09485748857259735,0.015909929813060917,0.49895253854777244,0.07071897785880758,0.9491968736501226,0.0,1
Image2871,0.046856795781452854,0.06336348438157412,0.22835611127345146,0.0034075733130172065,0.20456036649513143,0.060168502622496595,0.020097925103033265,0.02575895796564203,0.002683792074067196,0.21309470174721004,0.18231438323356894,0.9340056876162484,0.0,1
Image2872,0.0478120427376385,0.06912078166610235,0.23982404955269643,0.00490205775818238,0.20868719137664288,0.061460962011127676,0.020095025284415587,0.03445036840863206,0.003864656512818666,0.2500060630751525,0.18413052644051514,0.9415896300157502,0.0,1
Image2873,0.02525284595492487,0.03669481289545862,0.1668682516499847,0.009010435864314317,0.29008252204172097,0.1066149801236982,0.02686746133866096,0.05449846699827258,0.0071182938282679424,0.22876757964136132,0.21266891281565903,0.8938576966838583,0.0,1
Image2874,0.06537321811472172,0.032474738543831844,0.1553169374188083,0.6018684831897254,0.09428052061123282,0.01885379819548563,0.03346257649083257,0.7462271740691514,0.5721001025402058,0.7440267051639706,0.1099006544227199,0.78960060883001,0.0,0
Image2875,0.2816174778903586,0.35894509258333646,0.5860909924469417,0.0038711006968899977,0.06389880661341335,0.010875168207477453,0.02180885987329721,0.028595741716260455,0.0030539423590784437,0.2827541078423559,0.16666216492594468,0.9529224454724319,0.0,1
Image2876,0.13773363518400955,0.19488683406844343,0.4234916842654894,0.008276100811682787,0.1101764834568949,0.023080785558069777,0.03139657097253047,0.051240829582662524,0.006539312830287975,0.324336429935441,0.19197926640290142,0.9106052518224121,0.0,1
Image2877,0.016313280509465046,0.03208462414696092,0.15421330900401964,0.014087987156667578,0.41736436941888383,0.20277778111988506,0.19829467897753664,0.07482714581179456,0.011172195756976824,0.08542341799927503,0.5696851827138729,0.6513832755049975,0.0,1
Image2878,0.05146139900426106,0.08054305912941094,0.2612604881595882,0.012214168193334379,0.1999846570214442,0.05562354376394807,0.06955769562356547,0.06786172641101468,0.009697579230644007,0.3308354496390584,0.20950299405878609,0.820299992328196,0.0,1
Image2879,0.38029181966262854,0.4083583485831164,0.6272760923097599,0.003033483920257927,0.03630117715495599,0.004578426977290641,0.04077293103157233,0.023414925526376036,0.002389103518752966,0.3373039886462993,0.18152532947904776,0.7526284198202151,0.0,1
Image2880,0.24147087785170707,0.27089149390012107,0.504954266604797,0.002368289197215885,0.0579543665024897,0.008680778622527394,0.04804199672745597,0.019037345010124822,0.0018658157149482634,0.2928138039931568,0.22374153619032608,0.7993958608438039,0.0,1
Image2881,0.32290476059008044,0.3388339817307401,0.5685232041081487,0.008733813818763127,0.04033820975203863,0.005205865091922551,0.024417743535535563,0.05324236145665693,0.006892734027370046,0.40464731029970336,0.13706447202172883,0.7975960046759529,0.0,1
Image2882,0.3528767841859698,0.32384743951376466,0.555091341151608,0.273141132661425,0.03162276223934155,0.003851713174809492,0.0738355802419711,0.47337655333549467,0.2441541537056348,0.6415372440205458,0.17331854382239859,0.8984412796026477,0.0,0
Image2883,0.13651702971572688,0.12856454638223225,0.33811039481032856,0.3626043330893932,0.07673972933565934,0.0127139186779297,0.08531866499912583,0.5574645151685405,0.33062670358328833,0.6598545505065428,0.20981093555982855,0.8559600355222585,0.0,0
Image2884,0.3216978180245349,0.20118219273851595,0.43078177618289093,0.26254294330878425,0.029420493014535455,0.003922819938923286,0.023345464905435997,0.463086791432765,0.2344655375713699,0.6359322731376896,0.11417769981147685,0.9528515797566559,0.0,0
Image2885,0.3703896450493747,0.2114655542107297,0.4424501555708588,0.22009614964550708,0.019593651241848857,0.0022705566930759933,0.014423935863729606,0.41817529881582133,0.19445744140793056,0.6066172147463968,0.1022631204607995,0.9737263217909997,0.0,0
Image2886,0.4924417695075594,0.25844393546843225,0.49247669333658267,0.19272634463379995,0.007146999380720012,0.000714569542659917,0.01583640545172824,0.3867454661332578,0.16866532522911978,0.6062214231320118,0.10294134536364194,0.9675973633181374,0.0,0
Image2887,0.32959378997450867,0.3259832039699239,0.5570241970937204,0.006845393239865936,0.042574290689953935,0.005927549481811566,0.01572944041603329,0.04458338407148028,0.005416777955720825,0.4503390097681952,0.114064305558331,0.9595665807962708,0.0,1
Image2888,0.17090868096776288,0.23805523129723763,0.47137368513620365,0.026882463971109886,0.0846982124609039,0.014491475495955631,0.009047961471465976,0.11468801829939673,0.021327229828729605,0.5462411963820655,0.07888034052855769,0.9032622087794691,0.0,1
Image2889,0.17828929810515096,0.21459488986957037,0.44594467058395554,0.026265530316436875,0.07681166777677151,0.0128525897098975,0.017724009093182815,0.11396732667744813,0.021117687857261327,0.48039794063293284,0.11946756609635406,0.9714435899733327,0.0,1
Image2890,0.36828313225292836,0.40687630803615127,0.6260782190846389,0.12804561541639442,0.04283803844834446,0.0061053856477754605,0.06614052791420295,0.3049211742100947,0.11003915867600908,0.5283990561951595,0.15842553683409713,0.9293194285929745,0.0,1
Image2891,0.651535021120346,0.5296772171419697,0.7188971821507075,0.0609080598731614,0.018697359816969995,0.0024135473215372927,0.044575377409257544,0.19538670717966772,0.0508319670393675,0.4663988099137384,0.15845952202931052,0.9365842361056043,0.0,1
Image2892,0.20618517802747957,0.29240630134927104,0.5258656147699956,0.12008390039929823,0.07743750157301896,0.013023429516151413,0.08580918459941551,0.2938167775010533,0.1030318299920656,0.45822935921760444,0.18306609773973814,0.9203265860941112,0.0,1
Image2893,0.33293485363003045,0.36661648261570734,0.5926624822160335,0.13953908407227802,0.04762314326444301,0.007036426144157014,0.05301474860455503,0.3206212248784228,0.12033348588383176,0.5435082429736156,0.14435113885200027,0.9476520437110914,0.0,1
Image2894,0.1729300681924851,0.2342042159015639,0.4672880146088528,0.08265828495802288,0.08581779476252324,0.015217132328275016,0.05855866072490985,0.23528697521794412,0.06984469994542615,0.4390181067085773,0.15426475140059426,0.9342607629128867,0.0,1
Image2895,0.11870001748525259,0.17357135602499357,0.39789540983536814,0.02845167653457091,0.11552989402315353,0.023456198191487736,0.04479295669322896,0.12129605328801349,0.023293053915941848,0.3446066273071149,0.15484800365079715,0.9271258672573106,0.0,1
Image2896,0.11343511590881918,0.15512594125052173,0.3744530150463805,0.08607010208244498,0.116017335377857,0.023938940176979746,0.04952084095369813,0.2410037781139136,0.0728085829040066,0.41731310063971194,0.15153002220146192,0.9449447590515487,0.0,1
Image2897,0.02789680019877988,0.04126885965616891,0.17868109310604768,0.008394957808160325,0.2734289894901007,0.09548377198996745,0.014650925434432702,0.051747959154446986,0.006628162567780679,0.22454388883332135,0.16624936511394234,0.9005222859049762,0.0,1
Image2898,0.12907337364144195,0.18913833441565503,0.41673188044446585,0.0008329243894606903,0.11233492235348613,0.02267655877672854,0.029702023135860588,0.007498821612766909,0.0006553861845780753,0.17710940891077806,0.2332913270603536,0.9006344808019748,0.0,1
Image2899,0.3515874768780553,0.3856044315232883,0.6086390510340929,0.01469985364580868,0.0472290160797126,0.007023159668995866,0.05371925379065189,0.0782744816887174,0.011935021685513636,0.30867697982857956,0.24297691342942357,0.9218559654336453,0.0,1
Image2900,0.05787112448579558,0.09380610658601557,0.28434547433707397,0.005518195260041763,0.19141073729106037,0.051946532351107945,0.03927476577013053,0.03775154842026807,0.004349576192251184,0.21191805848899095,0.19948448644616926,0.6136009007482173,0.0,1
Image2901,0.01082383147897628,0.018559691609756995,0.11084186020243748,0.02007275171643436,0.4459635517312371,0.22354407448539723,0.009195326604457668,0.09475587443084696,0.015884033219868,0.32105652942214236,0.11481926790980687,0.8313859527233949,0.0,1
Image2902,0.5561405446196055,0.4220937654676891,0.6382763223468488,0.17316252049073705,0.012417932433806213,0.0012285294166910227,0.05206102296557537,0.363200296439258,0.15053375553713833,0.5811097040165029,0.16102980157478242,0.9156225217030713,0.0,0
Image2903,0.39991717511940517,0.3276815416575725,0.5585566839212377,0.2228395274307585,0.02461095678137657,0.0028393052573308626,0.06922639714060205,0.4208697457673987,0.19675311686127825,0.57087762284187,0.20301281768469823,0.8840044359197057,0.0,0
Image2904,0.17004546165668183,0.14293947816957975,0.35819722154169975,0.2985750169470381,0.06288106711976976,0.009778517072361347,0.06586889245954523,0.4987561263184681,0.2688834028993989,0.5887929259007206,0.20456849219289674,0.8710219790936669,0.0,0
Image2905,0.7227312884790605,0.5008304759638308,0.6981516041283632,0.16413682142949473,0.005763059860898062,0.0006330377417187705,0.04847002528434209,0.35264487000798045,0.14273624457868755,0.591631846974082,0.13100024151448103,0.9277317335577457,0.0,0
Image2906,0.7088691642969556,0.5059809224058053,0.7018985165935857,0.16980715489347606,0.006389984508229904,0.0006782714878547139,0.04756364642935982,0.35963468558133016,0.147876848762081,0.6014351978433675,0.1328311662968654,0.932154950736702,0.0,0
Image2907,0.7106678446205245,0.5188825661813996,0.7112016687753406,0.14464047080068018,0.006785886137024723,0.000688713793482087,0.04769143722692108,0.3273724745166617,0.12489956806369154,0.5972078054592933,0.12646905056111654,0.9292200963019166,0.0,0
Image2908,0.6817633417078481,0.5175099182780879,0.710217404482808,0.13880424393177987,0.008608580403489725,0.0008722837970943135,0.04695006532938455,0.3195500627132353,0.11961672979514197,0.5816802301390188,0.1291305528144938,0.9311692191360574,0.0,0
Image2909,0.23575688136716294,0.21658070236587001,0.4481490826674773,0.2567368517001827,0.050933646918335275,0.007448868497965983,0.09496324421566586,0.4573843734678513,0.22918011742946254,0.5347864373782165,0.21467465775216188,0.8412730641728516,0.0,0
Image2910,0.14303810864783809,0.09559302929099751,0.28732894798293324,0.3159634940158855,0.0580463904118532,0.00868794396778005,0.0151118579803855,0.5148616037137074,0.28519054432524554,0.6644322117131383,0.08977768788126424,0.9652936524345472,0.0,0
Image2911,0.3566720042700831,0.28349713152749234,0.5173025653259135,0.006284963479089269,0.03819579151822671,0.005685331570545594,0.030252980886379864,0.04192480258647265,0.004991278907172313,0.36192399924575813,0.1688059236251436,0.9103925562319235,0.0,1
Image2912,0.45916825414354406,0.3064838637537001,0.5391355257493011,0.09101864680648464,0.021880462343751093,0.002878510723231061,0.028806105957378304,0.24920873707051328,0.07716748498194878,0.46258415480202597,0.15929118707338522,0.9387960311327688,0.0,1
Image2913,0.059522100438971916,0.1112121042149882,0.31231432013258725,0.0030062706210196273,0.21122498404983603,0.062241684002780795,0.04818665216169927,0.02324245341901548,0.002367819647285826,0.16373609857421542,0.28907641937734074,0.8760151688095421,0.0,1
Image2914,0.07039194574050056,0.13228888526734212,0.34341722814429526,0.001586589426985253,0.19404966402459325,0.05412555986617057,0.048829131738590416,0.013445718126289918,0.0012486595730922298,0.13244656971539034,0.29994178195078214,0.9006107244144816,0.0,1
Image2915,0.08164646659856613,0.1355415665487569,0.3479916857200105,0.0022475601365342483,0.1804258833086701,0.05034082097941631,0.032829859693047296,0.018208752500061827,0.0017707338335959473,0.20656705542728646,0.23253164859450215,0.9742224299064035,0.0,1
Image2916,0.4483568463966569,0.3647169754733977,0.5910417564133603,0.3659126882187433,0.02007668643460956,0.0022872504864902892,0.04049177667869492,0.5605627032022769,0.3340611244071217,0.6718731808527739,0.1255104886087014,0.9516504606073295,0.0,0
Image2917,0.6039208378196816,0.4468101410658398,0.6576302918259134,0.24324121044493133,0.009846958508090371,0.0010347651135473972,0.03900729339997415,0.44299803859034376,0.21611154251230352,0.6202029683330839,0.13246992665131188,0.950033256727449,0.0,0
Image2918,0.37719094816082904,0.6218183842598477,0.7816350181868548,0.0014986600318273127,0.05918279411523591,0.009258638716228906,0.03397057957487536,0.012804307838717152,0.001181542256363807,0.32289089683789485,0.18077706155842876,0.9673190422770128,0.0,1
Image2919,0.15584651629349486,0.281240661466826,0.5151125654440177,0.002353785083050156,0.11602084818935085,0.024168397135155926,0.04988872339592617,0.018998327892890153,0.001861310131906987,0.21699454718634933,0.27996793302685935,0.9325693890898124,0.0,1
Image2920,0.41242465236557063,0.6785611839238253,0.8179750467877598,0.001448814760818718,0.054653464023712524,0.008261373049970065,0.03301410770069079,0.012417544751748048,0.0011414369265295638,0.34801539746218124,0.18097727463092247,0.9663508008606332,0.0,1
Image2921,0.4484709606765866,0.7246608674262471,0.8463951791476633,0.0022037415837613096,0.04863437676089553,0.00699126449370499,0.02941190349086751,0.018035185918000345,0.0017509768201584605,0.2987775392159019,0.17966219807445163,0.9717099751819527,0.0,1
Image2922,0.404256738724314,0.6990283908234289,0.8307082391345911,0.0005968635163689103,0.05545649676846747,0.008273793146552653,0.02111686832435398,0.00548605972151623,0.00046932049805574363,0.28525654276365275,0.16125180119617846,0.9703040087451917,0.0,1
Image2923,0.46508931282957483,0.7894367662365803,0.8848448879218664,0.006317048081126552,0.04985054901686466,0.0072337348034646,0.03543465162606479,0.042326832042786984,0.005054788507843337,0.33989104254857605,0.18635023989558097,0.9768802115625266,0.0,1
